 	    0.00 	   43.53 	   53.47 
 	    1.00 	   42.17 	   51.17 
 	    2.00 	   41.08 	   49.72 
 	    3.00 	   35.12 	   48.60 
 	    4.00 	   34.55 	   47.74 
 	    5.00 	   33.32 	   46.47 
 	    6.00 	   30.18 	   44.93 
 	    7.00 	   26.47 	   44.20 
 	    8.00 	   23.71 	   43.17 
 	    9.00 	   23.15 	   42.78 
 	   10.00 	   25.97 	   45.09 
 	   11.00 	   26.31 	   45.82 
 	   12.00 	   27.05 	   46.87 
 	   13.00 	   30.33 	   47.61 
 	   14.00 	   31.97 	   49.23 
 	   15.00 	   33.26 	   50.90 
 	   16.00 	   33.15 	   50.35 
 	   17.00 	   26.11 	   47.12 
 	   18.00 	   25.00 	   45.38 
 	   19.00 	   24.81 	   43.83 
 	   20.00 	   25.39 	   43.70 
 	   21.00 	   25.56 	   44.26 
 	   22.00 	   25.41 	   45.98 
 	   23.00 	   25.40 	   47.61 
 	   24.00 	   25.05 	   47.72 
 	   25.00 	   24.96 	   47.45 
 	   26.00 	   24.99 	   45.94 
 	   27.00 	   25.89 	   45.31 
 	   28.00 	   27.15 	   45.66 
 	   29.00 	   28.35 	   46.88 
 	   30.00 	   28.83 	   48.19 
 	   31.00 	   27.94 	   48.46 
 	   32.00 	   27.94 	   48.46 
 	   33.00 	   27.80 	   48.87 
 	   34.00 	   27.45 	   49.05 
 	   35.00 	   26.88 	   48.85 
 	   36.00 	   26.24 	   48.88 
 	   37.00 	   25.83 	   48.82 
 	   38.00 	   25.59 	   49.07 
 	   39.00 	   25.33 	   49.02 
 	   40.00 	   25.20 	   48.87 
 	   41.00 	   25.36 	   49.03 
 	   42.00 	   25.71 	   48.88 
 	   43.00 	   26.23 	   48.73 
 	   44.00 	   27.08 	   48.93 
 	   45.00 	   28.04 	   48.90 
 	   46.00 	   29.37 	   49.21 
 	   47.00 	   32.15 	   51.26 
 	   48.00 	   33.18 	   49.22 
 	   49.00 	   34.77 	   49.21 
 	   50.00 	   42.27 	   52.99 
 	   51.00 	   45.53 	   55.09 
 	   52.00 	   47.74 	   55.46 
 	   53.00 	   47.75 	   54.21 
 	   54.00 	   52.25 	   55.75 
 	   55.00 	   52.11 	   54.39 
 	   56.00 	   54.96 	   55.77 
 	   57.00 	   56.94 	   56.42 
 	   58.00 	   52.18 	   53.37 
 	   59.00 	   57.82 	   56.33 
 	   60.00 	   59.36 	   57.02 
 	   61.00 	   60.14 	   57.36 
 	   62.00 	   62.12 	   58.54 
 	   63.00 	   62.98 	   58.96 
