 	    0.00 	   79.42 	   73.66 
 	    1.00 	   74.62 	   68.34 
 	    2.00 	   73.99 	   69.55 
 	    3.00 	   73.19 	   69.85 
 	    4.00 	   73.58 	   69.18 
 	    5.00 	   75.60 	   68.41 
 	    6.00 	   72.16 	   65.95 
 	    7.00 	   70.66 	   63.55 
 	    8.00 	   68.45 	   60.85 
 	    9.00 	   64.72 	   58.69 
 	   10.00 	   61.02 	   56.28 
 	   11.00 	   55.78 	   53.41 
 	   12.00 	   51.83 	   52.11 
 	   13.00 	   46.89 	   50.00 
 	   14.00 	   46.71 	   51.24 
 	   15.00 	   47.65 	   52.61 
 	   16.00 	   47.76 	   53.31 
 	   17.00 	   41.00 	   49.04 
 	   18.00 	   45.40 	   50.15 
 	   19.00 	   42.30 	   49.61 
 	   20.00 	   36.84 	   47.66 
 	   21.00 	   33.29 	   47.91 
 	   22.00 	   29.32 	   45.85 
 	   23.00 	   22.25 	   40.00 
 	   24.00 	   22.36 	   41.57 
 	   25.00 	   20.96 	   42.64 
 	   26.00 	   14.79 	   42.02 
 	   27.00 	   16.26 	   43.28 
 	   28.00 	   18.75 	   44.82 
 	   29.00 	   20.21 	   45.26 
 	   30.00 	   19.25 	   44.28 
 	   31.00 	   18.03 	   42.64 
 	   32.00 	   18.03 	   42.64 
 	   33.00 	   17.97 	   42.29 
 	   34.00 	   17.40 	   42.81 
 	   35.00 	   17.60 	   42.76 
 	   36.00 	   17.96 	   43.06 
 	   37.00 	   18.33 	   43.19 
 	   38.00 	   19.08 	   43.23 
 	   39.00 	   19.75 	   43.71 
 	   40.00 	   20.61 	   44.11 
 	   41.00 	   21.39 	   44.78 
 	   42.00 	   22.43 	   45.36 
 	   43.00 	   22.89 	   45.84 
 	   44.00 	   23.29 	   46.22 
 	   45.00 	   23.45 	   46.52 
 	   46.00 	   23.79 	   46.69 
 	   47.00 	   24.11 	   46.90 
 	   48.00 	   24.82 	   47.09 
 	   49.00 	   25.19 	   47.34 
 	   50.00 	   25.82 	   47.64 
 	   51.00 	   31.69 	   50.24 
 	   52.00 	   32.37 	   50.09 
 	   53.00 	   32.88 	   49.93 
 	   54.00 	   32.38 	   51.36 
 	   55.00 	   29.35 	   48.11 
 	   56.00 	   29.76 	   48.28 
 	   57.00 	   30.40 	   48.55 
 	   58.00 	   33.58 	   51.54 
 	   59.00 	   31.40 	   49.35 
 	   60.00 	   33.95 	   49.67 
 	   61.00 	   35.63 	   50.18 
 	   62.00 	   40.19 	   53.77 
 	   63.00 	   43.27 	   54.79 
