 	    0.00 	   51.33 	   38.35 
 	    1.00 	   43.32 	   44.21 
 	    2.00 	   49.90 	   48.25 
 	    3.00 	   67.87 	   59.11 
 	    4.00 	   70.19 	   62.31 
 	    5.00 	   57.39 	   58.25 
 	    6.00 	   55.17 	   56.88 
 	    7.00 	   55.15 	   56.81 
 	    8.00 	   55.55 	   56.97 
 	    9.00 	   59.76 	   58.42 
 	   10.00 	   58.83 	   58.61 
 	   11.00 	   55.68 	   57.83 
 	   12.00 	   55.84 	   57.70 
 	   13.00 	   56.59 	   57.74 
 	   14.00 	   53.66 	   56.56 
 	   15.00 	   52.62 	   55.74 
 	   16.00 	   51.54 	   54.87 
 	   17.00 	   49.93 	   54.64 
 	   18.00 	   50.55 	   55.51 
 	   19.00 	   50.21 	   55.82 
 	   20.00 	   50.05 	   55.74 
 	   21.00 	   49.69 	   55.52 
 	   22.00 	   49.52 	   55.27 
 	   23.00 	   47.88 	   54.50 
 	   24.00 	   45.76 	   53.61 
 	   25.00 	   43.32 	   53.08 
 	   26.00 	   44.20 	   53.90 
 	   27.00 	   44.87 	   54.56 
 	   28.00 	   44.09 	   54.44 
 	   29.00 	   43.84 	   54.37 
 	   30.00 	   43.88 	   54.51 
 	   31.00 	   44.91 	   54.89 
 	   32.00 	   44.91 	   54.89 
 	   33.00 	   45.43 	   55.05 
 	   34.00 	   46.17 	   55.28 
 	   35.00 	   46.91 	   55.53 
 	   36.00 	   47.47 	   55.70 
 	   37.00 	   48.12 	   55.96 
 	   38.00 	   48.49 	   56.15 
 	   39.00 	   48.46 	   56.19 
 	   40.00 	   48.36 	   56.21 
 	   41.00 	   48.67 	   56.30 
 	   42.00 	   48.91 	   56.30 
 	   43.00 	   47.65 	   55.81 
 	   44.00 	   49.47 	   56.16 
 	   45.00 	   49.52 	   55.97 
 	   46.00 	   49.47 	   55.77 
 	   47.00 	   49.47 	   55.61 
 	   48.00 	   49.44 	   55.51 
 	   49.00 	   49.86 	   55.64 
 	   50.00 	   50.19 	   55.76 
 	   51.00 	   50.09 	   55.78 
 	   52.00 	   50.03 	   55.77 
 	   53.00 	   50.05 	   55.72 
 	   54.00 	   50.30 	   55.71 
 	   55.00 	   50.56 	   55.66 
 	   56.00 	   50.43 	   55.58 
 	   57.00 	   49.88 	   55.30 
 	   58.00 	   49.41 	   55.00 
 	   59.00 	   50.41 	   55.17 
 	   60.00 	   51.61 	   55.36 
 	   61.00 	   50.86 	   55.04 
 	   62.00 	   50.84 	   54.91 
 	   63.00 	   51.08 	   54.88 
