 	    0.00 	   32.52 	   42.03 
 	    1.00 	   27.76 	   38.76 
 	    2.00 	   25.76 	   39.14 
 	    3.00 	   24.04 	   41.28 
 	    4.00 	   22.89 	   43.29 
 	    5.00 	   23.26 	   40.61 
 	    6.00 	   25.24 	   44.74 
 	    7.00 	   26.94 	   46.21 
 	    8.00 	   28.06 	   46.54 
 	    9.00 	   30.09 	   46.19 
 	   10.00 	   30.15 	   44.04 
 	   11.00 	   27.24 	   42.13 
 	   12.00 	   23.41 	   42.87 
 	   13.00 	   21.21 	   43.77 
 	   14.00 	   20.82 	   45.38 
 	   15.00 	   21.04 	   45.61 
 	   16.00 	   19.61 	   44.92 
 	   17.00 	   18.66 	   44.21 
 	   18.00 	   19.03 	   44.49 
 	   19.00 	   18.74 	   44.61 
 	   20.00 	   18.17 	   43.70 
 	   21.00 	   18.28 	   43.49 
 	   22.00 	   18.52 	   43.99 
 	   23.00 	   18.45 	   44.34 
 	   24.00 	   19.08 	   45.04 
 	   25.00 	   20.13 	   46.20 
 	   26.00 	   20.43 	   46.52 
 	   27.00 	   20.06 	   46.28 
 	   28.00 	   20.00 	   45.76 
 	   29.00 	   20.68 	   45.75 
 	   30.00 	   21.55 	   46.26 
 	   31.00 	   22.44 	   46.94 
 	   32.00 	   22.44 	   46.94 
 	   33.00 	   22.68 	   47.15 
 	   34.00 	   23.05 	   47.52 
 	   35.00 	   23.29 	   47.70 
 	   36.00 	   23.45 	   47.72 
 	   37.00 	   23.62 	   47.63 
 	   38.00 	   23.89 	   47.45 
 	   39.00 	   24.15 	   47.39 
 	   40.00 	   24.31 	   47.09 
 	   41.00 	   24.53 	   46.75 
 	   42.00 	   24.82 	   46.28 
 	   43.00 	   25.17 	   46.01 
 	   44.00 	   25.50 	   45.70 
 	   45.00 	   25.91 	   45.35 
 	   46.00 	   26.51 	   44.88 
 	   47.00 	   27.02 	   44.77 
 	   48.00 	   27.50 	   44.63 
 	   49.00 	   27.93 	   44.62 
 	   50.00 	   28.51 	   44.82 
 	   51.00 	   28.80 	   45.01 
 	   52.00 	   29.05 	   45.35 
 	   53.00 	   29.05 	   45.62 
 	   54.00 	   28.90 	   45.78 
 	   55.00 	   28.75 	   45.89 
 	   56.00 	   28.63 	   45.71 
 	   57.00 	   28.83 	   45.04 
 	   58.00 	   29.28 	   43.86 
 	   59.00 	   33.68 	   48.03 
 	   60.00 	   34.28 	   46.96 
 	   61.00 	   34.76 	   46.69 
 	   62.00 	   36.09 	   46.24 
 	   63.00 	   36.84 	   46.11 
