 	    0.00 	   86.87 	   63.82 
 	    1.00 	   85.47 	   66.14 
 	    2.00 	   67.55 	   60.55 
 	    3.00 	   54.39 	   52.77 
 	    4.00 	   52.74 	   59.77 
 	    5.00 	   54.56 	   59.76 
 	    6.00 	   61.21 	   57.86 
 	    7.00 	   71.05 	   59.73 
 	    8.00 	   71.97 	   69.68 
 	    9.00 	   68.65 	   69.33 
 	   10.00 	   59.47 	   66.70 
 	   11.00 	   66.68 	   69.35 
 	   12.00 	   59.01 	   62.10 
 	   13.00 	   52.07 	   58.18 
 	   14.00 	   65.81 	   70.42 
 	   15.00 	   71.39 	   63.53 
 	   16.00 	   61.14 	   50.42 
 	   17.00 	   56.90 	   47.76 
 	   18.00 	   60.25 	   53.35 
 	   19.00 	   63.61 	   59.73 
 	   20.00 	   59.87 	   61.13 
 	   21.00 	   54.89 	   55.99 
 	   22.00 	   57.97 	   52.78 
 	   23.00 	   59.56 	   54.62 
 	   24.00 	   56.57 	   54.26 
 	   25.00 	   50.61 	   50.20 
 	   26.00 	   49.52 	   51.66 
 	   27.00 	   44.65 	   57.67 
 	   28.00 	   36.03 	   59.81 
 	   29.00 	   30.54 	   58.75 
 	   30.00 	   29.39 	   54.93 
 	   31.00 	   31.75 	   50.91 
 	   32.00 	   31.75 	   50.91 
 	   33.00 	   32.42 	   49.92 
 	   34.00 	   33.10 	   49.19 
 	   35.00 	   33.82 	   48.51 
 	   36.00 	   35.01 	   48.11 
 	   37.00 	   35.89 	   47.66 
 	   38.00 	   36.86 	   47.17 
 	   39.00 	   37.86 	   46.79 
 	   40.00 	   38.34 	   46.63 
 	   41.00 	   39.34 	   46.30 
 	   42.00 	   39.99 	   45.89 
 	   43.00 	   40.37 	   45.59 
 	   44.00 	   40.62 	   45.41 
 	   45.00 	   40.38 	   45.27 
 	   46.00 	   39.80 	   45.47 
 	   47.00 	   38.61 	   45.99 
 	   48.00 	   36.87 	   47.03 
 	   49.00 	   34.77 	   48.56 
 	   50.00 	   32.15 	   50.54 
 	   51.00 	   29.59 	   52.98 
 	   52.00 	   27.85 	   55.34 
 	   53.00 	   28.68 	   57.73 
 	   54.00 	   31.08 	   59.90 
 	   55.00 	   34.45 	   61.12 
 	   56.00 	   35.66 	   61.56 
 	   57.00 	   38.78 	   61.83 
 	   58.00 	   41.77 	   61.82 
 	   59.00 	   46.99 	   64.30 
 	   60.00 	   45.28 	   61.17 
 	   61.00 	   50.66 	   62.27 
 	   62.00 	   51.58 	   61.96 
 	   63.00 	   49.24 	   60.15 
