 	    0.00 	   41.82 	   43.35 
 	    1.00 	   34.96 	   39.93 
 	    2.00 	   35.05 	   39.83 
 	    3.00 	   35.74 	   37.95 
 	    4.00 	   33.39 	   38.61 
 	    5.00 	   33.62 	   39.35 
 	    6.00 	   35.17 	   40.82 
 	    7.00 	   38.77 	   41.52 
 	    8.00 	   39.64 	   43.53 
 	    9.00 	   38.13 	   42.73 
 	   10.00 	   34.79 	   39.85 
 	   11.00 	   28.57 	   36.09 
 	   12.00 	   25.90 	   35.92 
 	   13.00 	   27.30 	   37.47 
 	   14.00 	   28.73 	   39.44 
 	   15.00 	   31.91 	   41.85 
 	   16.00 	   38.72 	   46.21 
 	   17.00 	   44.57 	   49.12 
 	   18.00 	   47.41 	   49.51 
 	   19.00 	   46.78 	   47.64 
 	   20.00 	   44.49 	   44.78 
 	   21.00 	   41.75 	   43.64 
 	   22.00 	   40.63 	   43.86 
 	   23.00 	   41.01 	   44.51 
 	   24.00 	   41.33 	   44.03 
 	   25.00 	   43.27 	   44.08 
 	   26.00 	   43.66 	   44.60 
 	   27.00 	   44.74 	   45.64 
 	   28.00 	   45.60 	   46.69 
 	   29.00 	   44.66 	   46.70 
 	   30.00 	   44.16 	   46.46 
 	   31.00 	   43.02 	   45.32 
 	   32.00 	   43.02 	   45.32 
 	   33.00 	   40.95 	   43.98 
 	   34.00 	   39.99 	   43.50 
 	   35.00 	   39.02 	   43.02 
 	   36.00 	   37.83 	   42.43 
 	   37.00 	   36.54 	   41.63 
 	   38.00 	   36.85 	   40.76 
 	   39.00 	   33.75 	   40.34 
 	   40.00 	   31.67 	   40.09 
 	   41.00 	   32.28 	   38.43 
 	   42.00 	   31.06 	   37.97 
 	   43.00 	   27.90 	   37.47 
 	   44.00 	   26.79 	   36.95 
 	   45.00 	   26.00 	   36.63 
 	   46.00 	   25.39 	   36.48 
 	   47.00 	   24.88 	   36.11 
 	   48.00 	   24.54 	   36.24 
 	   49.00 	   24.47 	   36.10 
 	   50.00 	   23.73 	   37.55 
 	   51.00 	   23.86 	   37.46 
 	   52.00 	   23.85 	   37.74 
 	   53.00 	   24.13 	   38.31 
 	   54.00 	   24.48 	   38.30 
 	   55.00 	   24.98 	   38.64 
 	   56.00 	   25.91 	   38.85 
 	   57.00 	   26.68 	   40.01 
 	   58.00 	   27.55 	   40.07 
 	   59.00 	   28.62 	   41.25 
 	   60.00 	   29.49 	   41.94 
 	   61.00 	   33.00 	   40.12 
 	   62.00 	   35.17 	   42.56 
 	   63.00 	   36.47 	   43.85 
