 	    0.00 	   67.03 	   64.26 
 	    1.00 	   66.91 	   64.28 
 	    2.00 	   66.91 	   64.28 
 	    3.00 	   67.55 	   63.34 
 	    4.00 	   64.77 	   67.95 
 	    5.00 	   64.72 	   67.96 
 	    6.00 	   64.72 	   67.96 
 	    7.00 	   64.55 	   67.83 
 	    8.00 	   64.49 	   67.38 
 	    9.00 	   64.55 	   67.01 
 	   10.00 	   64.55 	   67.01 
 	   11.00 	   64.73 	   66.38 
 	   12.00 	   67.26 	   63.71 
 	   13.00 	   64.11 	   66.85 
 	   14.00 	   64.11 	   66.85 
 	   15.00 	   64.22 	   66.54 
 	   16.00 	   65.35 	   65.29 
 	   17.00 	   64.29 	   66.57 
 	   18.00 	   64.29 	   66.57 
 	   19.00 	   64.52 	   66.59 
 	   20.00 	   65.62 	   65.86 
 	   21.00 	   65.28 	   66.80 
 	   22.00 	   65.28 	   66.80 
 	   23.00 	   69.99 	   64.26 
 	   24.00 	   66.96 	   66.49 
 	   25.00 	   70.75 	   64.83 
 	   26.00 	   70.75 	   64.83 
 	   27.00 	   69.93 	   65.70 
 	   28.00 	   69.90 	   66.24 
 	   29.00 	   69.97 	   66.70 
 	   30.00 	   69.97 	   66.70 
 	   31.00 	   70.67 	   66.76 
 	   32.00 	   70.67 	   66.76 
 	   33.00 	   69.88 	   68.61 
 	   34.00 	   70.54 	   68.32 
 	   35.00 	   71.46 	   67.40 
 	   36.00 	   73.67 	   66.60 
 	   37.00 	   73.70 	   68.56 
 	   38.00 	   78.64 	   67.19 
 	   39.00 	   81.46 	   72.21 
 	   40.00 	   80.94 	   73.40 
 	   41.00 	   77.15 	   74.37 
 	   42.00 	   76.17 	   75.37 
 	   43.00 	   83.08 	   71.48 
 	   44.00 	   80.16 	   72.34 
 	   45.00 	   72.78 	   70.90 
 	   46.00 	   71.56 	   70.71 
 	   47.00 	   70.95 	   71.00 
 	   48.00 	   71.54 	   70.76 
 	   49.00 	   71.30 	   72.60 
 	   50.00 	   71.97 	   73.92 
 	   51.00 	   73.73 	   73.97 
 	   52.00 	   73.54 	   74.83 
 	   53.00 	   77.34 	   72.26 
 	   54.00 	   75.15 	   72.41 
 	   55.00 	   73.92 	   70.72 
 	   56.00 	   69.35 	   69.60 
 	   57.00 	   64.64 	   68.57 
 	   58.00 	   63.14 	   66.78 
 	   59.00 	   65.19 	   65.59 
 	   60.00 	   66.60 	   67.26 
 	   61.00 	   69.56 	   67.85 
 	   62.00 	   68.35 	   71.13 
 	   63.00 	   71.00 	   68.43 
