 	    0.00 	   49.67 	   44.96 
 	    1.00 	   52.05 	   45.92 
 	    2.00 	   50.81 	   47.47 
 	    3.00 	   51.26 	   47.51 
 	    4.00 	   49.18 	   47.53 
 	    5.00 	   48.45 	   48.57 
 	    6.00 	   46.99 	   46.92 
 	    7.00 	   36.85 	   43.56 
 	    8.00 	   34.57 	   40.75 
 	    9.00 	   34.04 	   42.14 
 	   10.00 	   33.03 	   43.35 
 	   11.00 	   30.40 	   44.37 
 	   12.00 	   26.61 	   43.83 
 	   13.00 	   25.87 	   44.70 
 	   14.00 	   27.39 	   45.48 
 	   15.00 	   29.33 	   46.09 
 	   16.00 	   29.07 	   42.55 
 	   17.00 	   23.34 	   45.59 
 	   18.00 	   26.00 	   42.45 
 	   19.00 	   25.18 	   44.78 
 	   20.00 	   23.18 	   43.68 
 	   21.00 	   21.67 	   43.65 
 	   22.00 	   20.20 	   46.06 
 	   23.00 	   19.30 	   46.50 
 	   24.00 	   18.47 	   46.38 
 	   25.00 	   17.64 	   46.24 
 	   26.00 	   16.98 	   46.41 
 	   27.00 	   16.40 	   46.78 
 	   28.00 	   16.28 	   47.20 
 	   29.00 	   17.19 	   47.60 
 	   30.00 	   19.00 	   48.08 
 	   31.00 	   20.69 	   48.66 
 	   32.00 	   20.69 	   48.66 
 	   33.00 	   21.22 	   48.82 
 	   34.00 	   21.77 	   49.10 
 	   35.00 	   22.28 	   49.57 
 	   36.00 	   23.08 	   49.74 
 	   37.00 	   23.57 	   50.00 
 	   38.00 	   24.21 	   50.31 
 	   39.00 	   24.82 	   50.39 
 	   40.00 	   25.40 	   50.52 
 	   41.00 	   26.03 	   50.56 
 	   42.00 	   27.32 	   51.33 
 	   43.00 	   27.96 	   51.32 
 	   44.00 	   28.88 	   51.42 
 	   45.00 	   29.66 	   51.35 
 	   46.00 	   30.53 	   51.24 
 	   47.00 	   31.37 	   51.29 
 	   48.00 	   32.71 	   51.21 
 	   49.00 	   33.59 	   51.31 
 	   50.00 	   34.42 	   51.11 
 	   51.00 	   34.90 	   50.64 
 	   52.00 	   35.26 	   50.33 
 	   53.00 	   35.69 	   49.61 
 	   54.00 	   36.13 	   49.77 
 	   55.00 	   35.92 	   48.76 
 	   56.00 	   35.71 	   48.50 
 	   57.00 	   35.56 	   48.15 
 	   58.00 	   35.20 	   51.15 
 	   59.00 	   34.57 	   50.30 
 	   60.00 	   36.75 	   46.96 
 	   61.00 	   37.32 	   46.64 
 	   62.00 	   33.11 	   49.13 
 	   63.00 	   38.54 	   47.08 
