 	    0.00 	   41.92 	   44.09 
 	    1.00 	   57.54 	   51.55 
 	    2.00 	   61.48 	   50.69 
 	    3.00 	   49.89 	   42.34 
 	    4.00 	   44.11 	   42.99 
 	    5.00 	   49.11 	   49.02 
 	    6.00 	   54.83 	   52.07 
 	    7.00 	   55.42 	   52.14 
 	    8.00 	    0.00 	    0.00 
 	    9.00 	   52.18 	   46.42 
 	   10.00 	   59.73 	   49.09 
 	   11.00 	   63.81 	   52.45 
 	   12.00 	   61.26 	   53.03 
 	   13.00 	   54.28 	   52.28 
 	   14.00 	   54.22 	   54.84 
 	   15.00 	   46.83 	   50.81 
 	   16.00 	   48.23 	   49.44 
 	   17.00 	   49.60 	   50.61 
 	   18.00 	   51.51 	   51.41 
 	   19.00 	   49.79 	   50.77 
 	   20.00 	   49.07 	   50.16 
 	   21.00 	   47.07 	   50.03 
 	   22.00 	   41.50 	   47.20 
 	   23.00 	   40.52 	   46.63 
 	   24.00 	   34.37 	   44.63 
 	   25.00 	   38.46 	   42.25 
 	   26.00 	   39.01 	   41.85 
 	   27.00 	   46.17 	   45.83 
 	   28.00 	   51.30 	   50.45 
 	   29.00 	   53.94 	   53.82 
 	   30.00 	   53.77 	   54.35 
 	   31.00 	   53.09 	   54.52 
 	   32.00 	   53.09 	   54.52 
 	   33.00 	   52.77 	   54.07 
 	   34.00 	   53.02 	   54.91 
 	   35.00 	   52.29 	   53.95 
 	   36.00 	   52.24 	   53.39 
 	   37.00 	   52.89 	   54.08 
 	   38.00 	   52.70 	   54.09 
 	   39.00 	   48.45 	   52.14 
 	   40.00 	   51.61 	   53.93 
 	   41.00 	   46.22 	   51.47 
 	   42.00 	   46.07 	   51.78 
 	   43.00 	   44.59 	   51.37 
 	   44.00 	   44.11 	   51.13 
 	   45.00 	   43.41 	   51.20 
 	   46.00 	   42.89 	   51.56 
 	   47.00 	   42.58 	   51.82 
 	   48.00 	   43.44 	   52.82 
 	   49.00 	   43.15 	   53.19 
 	   50.00 	   44.28 	   54.39 
 	   51.00 	   46.06 	   55.58 
 	   52.00 	   46.48 	   56.13 
 	   53.00 	   46.55 	   56.48 
 	   54.00 	   46.81 	   56.80 
 	   55.00 	   53.11 	   59.67 
 	   56.00 	   51.76 	   59.12 
 	   57.00 	   57.54 	   61.70 
 	   58.00 	   59.11 	   62.17 
 	   59.00 	   68.89 	   66.56 
 	   60.00 	   69.04 	   65.15 
 	   61.00 	   72.18 	   67.29 
 	   62.00 	   73.60 	   67.33 
 	   63.00 	   74.32 	   69.55 
