 	    0.00 	   54.10 	   56.45 
 	    1.00 	   42.74 	   46.39 
 	    2.00 	   38.14 	   42.92 
 	    3.00 	   36.31 	   42.28 
 	    4.00 	   34.20 	   40.36 
 	    5.00 	   33.07 	   39.94 
 	    6.00 	   31.80 	   39.93 
 	    7.00 	   31.31 	   40.25 
 	    8.00 	   31.99 	   41.44 
 	    9.00 	   33.89 	   42.92 
 	   10.00 	   37.53 	   44.64 
 	   11.00 	   40.35 	   45.74 
 	   12.00 	   42.32 	   46.16 
 	   13.00 	   42.36 	   45.29 
 	   14.00 	   40.65 	   43.76 
 	   15.00 	   36.39 	   41.44 
 	   16.00 	   32.43 	   40.37 
 	   17.00 	   29.79 	   40.44 
 	   18.00 	   29.20 	   40.87 
 	   19.00 	   28.89 	   41.29 
 	   20.00 	   28.41 	   41.40 
 	   21.00 	   28.01 	   40.96 
 	   22.00 	   27.82 	   40.41 
 	   23.00 	   28.40 	   40.23 
 	   24.00 	   29.59 	   40.34 
 	   25.00 	   30.18 	   40.87 
 	   26.00 	   30.12 	   41.26 
 	   27.00 	   29.29 	   40.38 
 	   28.00 	   27.84 	   39.38 
 	   29.00 	   26.52 	   38.36 
 	   30.00 	   24.99 	   37.65 
 	   31.00 	   23.99 	   37.36 
 	   32.00 	   23.99 	   37.36 
 	   33.00 	   23.53 	   37.25 
 	   34.00 	   23.23 	   37.30 
 	   35.00 	   22.85 	   37.34 
 	   36.00 	   22.49 	   37.40 
 	   37.00 	   22.05 	   37.69 
 	   38.00 	   21.85 	   37.73 
 	   39.00 	   21.70 	   37.52 
 	   40.00 	   21.47 	   37.82 
 	   41.00 	   21.51 	   37.77 
 	   42.00 	   21.62 	   38.18 
 	   43.00 	   22.12 	   38.08 
 	   44.00 	   22.86 	   38.09 
 	   45.00 	   23.55 	   39.20 
 	   46.00 	   24.57 	   38.06 
 	   47.00 	   25.84 	   38.28 
 	   48.00 	   26.85 	   38.57 
 	   49.00 	   28.46 	   38.79 
 	   50.00 	   30.33 	   39.13 
 	   51.00 	   31.44 	   39.08 
 	   52.00 	   32.38 	   38.75 
 	   53.00 	   35.04 	   41.37 
 	   54.00 	   35.38 	   41.00 
 	   55.00 	   35.35 	   40.77 
 	   56.00 	   34.82 	   40.28 
 	   57.00 	   33.89 	   40.15 
 	   58.00 	   33.10 	   40.27 
 	   59.00 	   32.54 	   40.45 
 	   60.00 	   33.15 	   41.14 
 	   61.00 	   35.19 	   41.86 
 	   62.00 	   37.39 	   42.75 
 	   63.00 	   42.22 	   44.86 
