 	    0.00 	   77.46 	   76.53 
 	    1.00 	   72.03 	   67.85 
 	    2.00 	   55.75 	   61.29 
 	    3.00 	   53.64 	   60.92 
 	    4.00 	   56.15 	   61.77 
 	    5.00 	   55.01 	   61.28 
 	    6.00 	   57.59 	   60.43 
 	    7.00 	   57.18 	   63.71 
 	    8.00 	   56.38 	   64.72 
 	    9.00 	   63.92 	   68.11 
 	   10.00 	   65.65 	   67.59 
 	   11.00 	   63.10 	   64.81 
 	   12.00 	   61.65 	   59.07 
 	   13.00 	   60.18 	   53.65 
 	   14.00 	   61.34 	   55.17 
 	   15.00 	   62.61 	   59.53 
 	   16.00 	   65.87 	   63.32 
 	   17.00 	   63.35 	   66.74 
 	   18.00 	   55.56 	   65.26 
 	   19.00 	   55.94 	   63.18 
 	   20.00 	   45.50 	   58.26 
 	   21.00 	   47.92 	   59.52 
 	   22.00 	   36.84 	   53.80 
 	   23.00 	   31.82 	   52.23 
 	   24.00 	   29.70 	   49.58 
 	   25.00 	   26.97 	   47.87 
 	   26.00 	   23.73 	   47.24 
 	   27.00 	   20.95 	   46.25 
 	   28.00 	   19.05 	   44.87 
 	   29.00 	   17.72 	   43.67 
 	   30.00 	   16.95 	   42.97 
 	   31.00 	   16.25 	   42.69 
 	   32.00 	   16.25 	   42.69 
 	   33.00 	   16.08 	   42.70 
 	   34.00 	   15.81 	   42.53 
 	   35.00 	   15.76 	   42.74 
 	   36.00 	   15.75 	   42.66 
 	   37.00 	   15.89 	   42.61 
 	   38.00 	   16.02 	   42.61 
 	   39.00 	   16.47 	   42.56 
 	   40.00 	   16.70 	   42.50 
 	   41.00 	   17.67 	   42.66 
 	   42.00 	   18.53 	   42.56 
 	   43.00 	   19.71 	   42.64 
 	   44.00 	   21.00 	   42.85 
 	   45.00 	   22.19 	   43.19 
 	   46.00 	   23.56 	   43.63 
 	   47.00 	   28.12 	   47.94 
 	   48.00 	   29.60 	   48.60 
 	   49.00 	   27.19 	   45.45 
 	   50.00 	   28.78 	   46.36 
 	   51.00 	   29.89 	   46.80 
 	   52.00 	   31.18 	   47.52 
 	   53.00 	   32.76 	   48.36 
 	   54.00 	   34.38 	   49.02 
 	   55.00 	   36.24 	   49.94 
 	   56.00 	   37.07 	   50.34 
 	   57.00 	   38.97 	   51.41 
 	   58.00 	   40.64 	   52.29 
 	   59.00 	   41.70 	   53.04 
 	   60.00 	   42.49 	   53.36 
 	   61.00 	   44.58 	   54.98 
 	   62.00 	   47.20 	   56.96 
 	   63.00 	   47.27 	   57.46 
