 	    0.00 	   62.46 	   58.25 
 	    1.00 	   62.12 	   55.73 
 	    2.00 	   59.96 	   56.22 
 	    3.00 	   58.88 	   57.12 
 	    4.00 	   60.74 	   60.15 
 	    5.00 	   62.00 	   60.85 
 	    6.00 	   65.20 	   62.29 
 	    7.00 	   66.41 	   62.50 
 	    8.00 	   63.95 	   60.10 
 	    9.00 	   61.73 	   58.21 
 	   10.00 	   54.91 	   52.70 
 	   11.00 	   43.21 	   48.66 
 	   12.00 	   48.77 	   56.70 
 	   13.00 	   75.76 	   65.33 
 	   14.00 	   82.67 	   70.68 
 	   15.00 	   83.50 	   71.09 
 	   16.00 	   77.05 	   66.36 
 	   17.00 	   56.31 	   56.18 
 	   18.00 	   36.99 	   47.01 
 	   19.00 	   32.77 	   45.24 
 	   20.00 	   38.16 	   47.92 
 	   21.00 	   38.52 	   49.63 
 	   22.00 	   33.76 	   48.97 
 	   23.00 	   30.16 	   47.52 
 	   24.00 	   28.77 	   46.19 
 	   25.00 	   29.10 	   46.31 
 	   26.00 	   30.36 	   47.55 
 	   27.00 	   31.19 	   48.82 
 	   28.00 	   31.11 	   49.05 
 	   29.00 	   39.17 	   52.55 
 	   30.00 	   31.50 	   47.79 
 	   31.00 	   39.18 	   51.03 
 	   32.00 	   39.18 	   51.03 
 	   33.00 	   39.23 	   51.01 
 	   34.00 	   39.10 	   50.87 
 	   35.00 	   38.90 	   50.67 
 	   36.00 	   38.64 	   50.39 
 	   37.00 	   38.29 	   50.17 
 	   38.00 	   38.16 	   50.07 
 	   39.00 	   37.69 	   49.76 
 	   40.00 	   37.30 	   49.44 
 	   41.00 	   37.10 	   49.10 
 	   42.00 	   36.69 	   48.38 
 	   43.00 	   36.26 	   47.99 
 	   44.00 	   35.95 	   47.55 
 	   45.00 	   35.92 	   47.25 
 	   46.00 	   35.90 	   46.24 
 	   47.00 	   36.20 	   44.97 
 	   48.00 	   36.39 	   44.54 
 	   49.00 	   37.02 	   43.51 
 	   50.00 	   37.98 	   42.36 
 	   51.00 	   38.62 	   41.73 
 	   52.00 	   40.11 	   40.59 
 	   53.00 	   41.76 	   39.50 
 	   54.00 	   43.62 	   38.53 
 	   55.00 	   44.79 	   38.22 
 	   56.00 	   45.88 	   37.13 
 	   57.00 	   48.10 	   36.78 
 	   58.00 	   49.35 	   36.79 
 	   59.00 	   51.96 	   37.12 
 	   60.00 	   55.42 	   38.38 
 	   61.00 	   57.77 	   39.81 
 	   62.00 	   58.90 	   40.78 
 	   63.00 	   61.78 	   43.08 
