 	    0.00 	   70.39 	   70.45 
 	    1.00 	   45.93 	   57.93 
 	    2.00 	   54.53 	   58.58 
 	    3.00 	   35.76 	   50.55 
 	    4.00 	   33.23 	   48.70 
 	    5.00 	   44.00 	   53.50 
 	    6.00 	   41.00 	   50.25 
 	    7.00 	   35.44 	   47.50 
 	    8.00 	   32.28 	   49.64 
 	    9.00 	   33.92 	   51.11 
 	   10.00 	   33.99 	   48.96 
 	   11.00 	   30.90 	   44.48 
 	   12.00 	   29.28 	   44.23 
 	   13.00 	   31.26 	   42.59 
 	   14.00 	   30.90 	   43.98 
 	   15.00 	   27.51 	   44.95 
 	   16.00 	   23.38 	   44.97 
 	   17.00 	   22.08 	   43.49 
 	   18.00 	   21.41 	   43.32 
 	   19.00 	   21.08 	   44.64 
 	   20.00 	   21.80 	   46.10 
 	   21.00 	   23.73 	   46.56 
 	   22.00 	   23.86 	   45.90 
 	   23.00 	   21.91 	   43.87 
 	   24.00 	   20.14 	   42.39 
 	   25.00 	   19.47 	   42.36 
 	   26.00 	   17.56 	   43.68 
 	   27.00 	   16.50 	   43.90 
 	   28.00 	   18.77 	   45.28 
 	   29.00 	   21.08 	   46.63 
 	   30.00 	   21.27 	   46.52 
 	   31.00 	   20.19 	   46.29 
 	   32.00 	   20.19 	   46.29 
 	   33.00 	   20.20 	   46.15 
 	   34.00 	   20.14 	   46.23 
 	   35.00 	   20.34 	   46.51 
 	   36.00 	   21.09 	   47.10 
 	   37.00 	   22.00 	   47.27 
 	   38.00 	   22.64 	   48.40 
 	   39.00 	   23.54 	   49.55 
 	   40.00 	   24.48 	   50.19 
 	   41.00 	   25.35 	   50.80 
 	   42.00 	   25.88 	   50.23 
 	   43.00 	   26.23 	   50.77 
 	   44.00 	   26.38 	   50.99 
 	   45.00 	   26.15 	   50.71 
 	   46.00 	   25.73 	   50.25 
 	   47.00 	   24.97 	   49.87 
 	   48.00 	   24.36 	   49.16 
 	   49.00 	   23.54 	   48.65 
 	   50.00 	   22.59 	   47.79 
 	   51.00 	   21.71 	   46.86 
 	   52.00 	   20.59 	   45.49 
 	   53.00 	   20.41 	   44.49 
 	   54.00 	   23.80 	   47.33 
 	   55.00 	   23.77 	   46.32 
 	   56.00 	   24.61 	   45.84 
 	   57.00 	   25.88 	   45.62 
 	   58.00 	   27.86 	   45.81 
 	   59.00 	   30.91 	   46.93 
 	   60.00 	   36.90 	   50.12 
 	   61.00 	   41.36 	   52.36 
 	   62.00 	   46.46 	   55.27 
 	   63.00 	   50.10 	   57.28 
