 	    0.00 	   56.26 	   58.89 
 	    1.00 	   62.54 	   62.38 
 	    2.00 	   56.37 	   62.25 
 	    3.00 	   54.17 	   59.29 
 	    4.00 	   55.01 	   53.06 
 	    5.00 	   46.34 	   50.32 
 	    6.00 	   55.32 	   58.86 
 	    7.00 	   67.30 	   60.23 
 	    8.00 	   74.26 	   70.33 
 	    9.00 	   63.93 	   64.54 
 	   10.00 	   50.30 	   50.32 
 	   11.00 	   46.82 	   49.89 
 	   12.00 	   66.80 	   60.08 
 	   13.00 	   73.88 	   66.13 
 	   14.00 	   72.79 	   63.65 
 	   15.00 	   55.78 	   48.93 
 	   16.00 	   51.19 	   44.76 
 	   17.00 	   55.24 	   50.70 
 	   18.00 	   70.49 	   62.28 
 	   19.00 	   64.18 	   60.46 
 	   20.00 	   53.65 	   48.95 
 	   21.00 	   53.71 	   45.41 
 	   22.00 	   56.57 	   50.23 
 	   23.00 	   60.86 	   55.77 
 	   24.00 	   56.64 	   54.50 
 	   25.00 	   50.40 	   48.97 
 	   26.00 	   46.19 	   47.13 
 	   27.00 	   44.80 	   49.13 
 	   28.00 	   38.85 	   43.63 
 	   29.00 	   31.13 	   38.78 
 	   30.00 	   29.91 	   41.45 
 	   31.00 	   38.18 	   42.86 
 	   32.00 	   38.18 	   42.86 
 	   33.00 	   39.65 	   43.61 
 	   34.00 	   40.56 	   43.51 
 	   35.00 	   41.01 	   40.24 
 	   36.00 	   40.46 	   39.68 
 	   37.00 	   40.17 	   39.75 
 	   38.00 	   39.49 	   39.48 
 	   39.00 	   39.80 	   39.92 
 	   40.00 	   37.60 	   39.31 
 	   41.00 	   37.40 	   39.70 
 	   42.00 	   36.06 	   39.68 
 	   43.00 	   35.08 	   39.66 
 	   44.00 	   34.48 	   39.75 
 	   45.00 	   34.16 	   39.77 
 	   46.00 	   33.35 	   39.91 
 	   47.00 	   32.73 	   40.22 
 	   48.00 	   30.88 	   40.38 
 	   49.00 	   29.85 	   40.65 
 	   50.00 	   30.05 	   41.54 
 	   51.00 	   31.08 	   42.92 
 	   52.00 	   32.93 	   45.46 
 	   53.00 	   34.48 	   46.46 
 	   54.00 	   36.48 	   47.07 
 	   55.00 	   41.40 	   48.59 
 	   56.00 	   43.00 	   47.70 
 	   57.00 	   44.32 	   48.56 
 	   58.00 	   51.04 	   49.98 
 	   59.00 	   52.92 	   51.76 
 	   60.00 	   53.99 	   55.86 
 	   61.00 	   56.28 	   58.45 
 	   62.00 	   53.19 	   61.51 
 	   63.00 	   55.07 	   63.22 
