 	    0.00 	   42.23 	   44.16 
 	    1.00 	   41.78 	   40.37 
 	    2.00 	   47.56 	   44.93 
 	    3.00 	   49.86 	   43.68 
 	    4.00 	   41.05 	   40.02 
 	    5.00 	   34.24 	   35.08 
 	    6.00 	   28.97 	   31.90 
 	    7.00 	   29.14 	   31.80 
 	    8.00 	   28.89 	   32.14 
 	    9.00 	   30.12 	   33.83 
 	   10.00 	   33.17 	   36.65 
 	   11.00 	   34.59 	   37.45 
 	   12.00 	   35.74 	   37.00 
 	   13.00 	   35.95 	   37.05 
 	   14.00 	   34.39 	   37.97 
 	   15.00 	   31.49 	   37.20 
 	   16.00 	   28.16 	   35.42 
 	   17.00 	   27.51 	   33.50 
 	   18.00 	   27.92 	   34.85 
 	   19.00 	   30.52 	   37.23 
 	   20.00 	   36.04 	   40.72 
 	   21.00 	   43.74 	   43.84 
 	   22.00 	   41.92 	   43.31 
 	   23.00 	   40.11 	   42.00 
 	   24.00 	   38.09 	   40.30 
 	   25.00 	   36.65 	   39.04 
 	   26.00 	   36.16 	   39.00 
 	   27.00 	   36.80 	   39.96 
 	   28.00 	   39.45 	   41.56 
 	   29.00 	   42.11 	   42.74 
 	   30.00 	   43.34 	   43.70 
 	   31.00 	   43.22 	   43.63 
 	   32.00 	   43.22 	   43.63 
 	   33.00 	   42.81 	   44.14 
 	   34.00 	   42.46 	   44.15 
 	   35.00 	   42.55 	   43.61 
 	   36.00 	   42.47 	   43.40 
 	   37.00 	   42.08 	   43.35 
 	   38.00 	   41.91 	   43.28 
 	   39.00 	   41.32 	   43.48 
 	   40.00 	   41.19 	   43.56 
 	   41.00 	   41.07 	   43.41 
 	   42.00 	   40.76 	   42.98 
 	   43.00 	   40.28 	   42.55 
 	   44.00 	   39.67 	   42.19 
 	   45.00 	   39.39 	   42.04 
 	   46.00 	   38.73 	   41.58 
 	   47.00 	   38.09 	   40.99 
 	   48.00 	   37.57 	   40.56 
 	   49.00 	   36.86 	   40.08 
 	   50.00 	   36.26 	   39.88 
 	   51.00 	   36.06 	   39.74 
 	   52.00 	   35.84 	   39.81 
 	   53.00 	   35.91 	   40.08 
 	   54.00 	   36.32 	   40.65 
 	   55.00 	   37.25 	   41.40 
 	   56.00 	   37.57 	   41.74 
 	   57.00 	   38.93 	   42.30 
 	   58.00 	   40.82 	   43.16 
 	   59.00 	   42.80 	   44.47 
 	   60.00 	   49.27 	   47.67 
 	   61.00 	   46.65 	   47.70 
 	   62.00 	   49.43 	   49.05 
 	   63.00 	   52.23 	   51.36 
